CustomerID,Customer_Segment,Acquisition_Date,Age,Gender,Job_Category,Annual_Income,Education_Level,Marital_Status,Household_Size,Product,Quantity,Unit_Price,Discount_Applied,Payment_Method,Revenue,Customer_Lifetime_Value,Profit_Margin,Loyalty_Score,Loyalty_Tier,Customer_Satisfaction,Purchase_Frequency,Days_Since_Last_Purchase,Newsletter_Subscribed,Support_Tickets,Email_Open_Rate,Social_Media_Engagement,Purchase_Date,Purchase_Hour,Season,Is_Weekend,Days_to_Next_Purchase,Churned,Churn_Risk_Score,Return_Rate,Payment_Delay_Days,Customer_Acquisition_Cost,Marketing_Channel,First_Purchase_Channel,Net_Revenue,Revenue_per_Unit,CLV_to_CAC_Ratio,Engagement_Score,Profitability_Score,Age_Group,Revenue_Tier,Seasonal_Factor,Purchase_Month,Purchase_Quarter,Purchase_Year,Days_Since_Acquisition,Acquisition_Month,Cohort_Index
C09044,VIP,2023-09-18,18,Male,Finance,25000,PhD,Married,3,Product_D,2,74.65,0.243,PayPal,1388,4348,0.385,14.6,Bronze,1.8,1,5,1,0,0.326,0.081,2024-12-08,13,Winter,1,19,0,91.4,0.034,6,60,Email,App,1050.7160000000001,694.0,72.47,0.519,8.91,18-30,High,1.4,12,4,2024,447,2023-09,15
C09045,Regular,2023-01-16,37,Male,Finance,66603,High School,Widowed,1,Product_D,1,34.27,0.214,PayPal,2318,70614,0.468,53.5,Gold,4.1,9,42,1,0,0.442,0.37,2024-11-22,16,Summer,0,180,1,44.2,0.085,5,101,Social,Phone,1821.948,2318.0,699.15,0.621,10.74,31-45,Premium,0.9,11,4,2024,676,2023-01,22
C09046,Regular,2023-06-05,19,Female,Retail,113929,Bachelor,Married,1,Product_B,2,203.26,0.235,PayPal,1691,25301,0.535,41.5,Silver,3.9,4,20,0,3,0.277,0.03,2023-07-30,14,Winter,0,36,0,63.7,0.175,2,116,Search,App,1293.615,845.5,218.11,0.281,7.8,18-30,High,1.4,7,3,2023,55,2023-06,1
C09047,New,2023-04-20,61,Female,Healthcare,33534,High School,Married,2,Product_B,2,75.2,0.258,PayPal,5643,8580,0.228,43.3,Silver,4.8,5,32,1,0,0.224,0.029,2023-12-11,16,Spring,0,74,1,61.0,0.073,2,77,Referral,Online,4187.106,2821.5,111.43,0.458,16.71,60+,Premium,1.2,12,4,2023,235,2023-04,8
C09048,Regular,2023-09-09,41,Male,Manufacturing,86670,Bachelor,Single,2,Product_E,3,77.18,0.176,Bank Transfer,2076,22209,0.358,24.9,Bronze,2.0,4,62,1,1,0.638,0.36,2024-05-23,16,Spring,1,34,1,84.2,0.011,5,50,Social,Store,1710.624,692.0,444.18,0.665,14.86,31-45,Premium,1.2,5,2,2024,257,2023-09,8
C09049,Regular,2023-05-11,39,Male,IT,27124,High School,Married,3,Product_A,1,49.15,0.246,Credit Card,3954,8131,0.491,30.5,Silver,3.2,2,0,0,0,0.673,0.394,2024-05-29,11,Winter,0,83,1,78.5,0.032,0,144,Email,Store,2981.316,3954.0,56.47,0.52,13.48,31-45,Premium,1.4,5,2,2024,384,2023-05,12
C09050,VIP,2023-02-16,55,Male,Education,55425,High School,Married,3,Product_D,2,30.86,0.27,Credit Card,270,23765,0.389,29.1,Silver,1.3,1,40,1,3,0.664,0.546,2024-11-14,11,Summer,1,7,1,80.1,0.019,0,283,Referral,Online,197.1,135.0,83.98,0.741,0.37,46-60,Low,0.9,11,4,2024,637,2023-02,21
C09051,Regular,2023-11-17,48,Female,Other,83423,Bachelor,Single,3,Product_E,3,136.86,0.202,PayPal,100,4147,0.392,3.5,Bronze,1.0,3,39,0,4,0.171,0.097,2023-12-14,13,Spring,0,23,1,95.7,0.006,8,123,Social,App,79.80000000000001,33.33,33.72,0.259,0.32,46-60,Low,1.2,12,4,2023,27,2023-11,1
C09052,Regular,2023-03-22,25,Female,Retail,27206,Bachelor,Widowed,1,Product_E,1,118.64,0.215,Bank Transfer,434,1867,0.121,4.8,Bronze,1.0,7,7,1,1,0.705,0.006,2023-06-20,8,Summer,0,27,0,95.3,0.062,0,50,Referral,Store,340.69,434.0,37.34,0.609,1.05,18-30,Medium,0.9,6,2,2023,90,2023-03,3
C09053,Regular,2023-08-12,40,Female,Other,51159,High School,Married,1,Product_E,5,34.01,0.038,PayPal,229,7297,0.693,15.6,Bronze,1.0,1,58,1,1,0.535,0.09,2024-09-21,14,Fall,0,123,1,90.8,0.08,5,202,Direct,Online,220.298,45.8,36.12,0.556,0.79,31-45,Low,1.1,9,3,2024,406,2023-08,13
C09054,Regular,2023-11-09,36,Female,Other,64438,PhD,Married,1,Product_E,1,33.45,0.052,Credit Card,1013,16913,0.657,13.5,Bronze,1.0,3,7,1,0,0.166,0.178,2023-11-03,11,Fall,0,46,1,92.0,0.02,3,50,Email,App,960.324,1013.0,338.26,0.499,13.31,31-45,High,1.1,11,4,2023,-6,2023-11,0
C09055,VIP,2023-10-09,18,Male,Education,53836,PhD,Married,2,Product_B,2,14.4,0.245,PayPal,2391,21462,0.139,22.0,Bronze,2.4,1,14,1,0,0.403,0.541,2024-01-08,16,Fall,0,33,0,86.6,0.034,1,121,Referral,Store,1805.205,1195.5,177.37,0.676,2.75,18-30,Premium,1.1,1,1,2024,91,2023-10,3
C09056,New,2023-01-05,31,Female,IT,46411,PhD,Single,2,Product_D,3,82.22,0.126,PayPal,426,2930,0.195,5.8,Bronze,1.0,8,20,0,0,0.264,0.522,2024-03-22,17,Fall,1,4,1,95.0,0.004,4,81,Referral,App,372.324,142.0,36.17,0.425,1.03,31-45,Medium,1.1,3,1,2024,442,2023-01,14
C09057,Regular,2023-09-20,39,Male,Manufacturing,33004,Master,Married,3,Product_C,1,27.02,0.161,Bank Transfer,1949,13031,0.168,20.5,Bronze,1.3,2,13,1,2,0.24,0.152,2023-07-26,15,Spring,1,16,1,87.7,0.041,7,100,Search,App,1635.211,1949.0,130.31,0.51,3.27,31-45,High,1.2,7,3,2023,-56,2023-09,-2
C09058,New,2023-07-12,40,Female,Manufacturing,131943,Bachelor,Single,3,Product_B,4,52.22,0.031,Bank Transfer,865,39539,0.433,22.5,Bronze,1.6,5,83,1,0,0.164,0.001,2024-05-23,19,Winter,0,50,1,86.2,0.002,0,338,Search,App,838.185,216.25,116.98,0.404,1.11,31-45,Medium,1.4,5,2,2024,316,2023-07,10
C09059,Regular,2023-06-13,19,Male,Education,139894,Master,Married,3,Product_B,3,33.46,0.191,Credit Card,728,47369,0.495,18.7,Bronze,1.0,9,39,1,1,0.85,0.045,2024-10-12,12,Spring,0,7,1,88.9,0.03,1,149,Social,Store,588.952,242.67,317.91,0.647,2.42,18-30,Medium,1.2,10,4,2024,487,2023-06,16
C09060,VIP,2023-06-13,59,Male,Education,83075,Master,Single,3,Product_D,2,158.98,0.306,PayPal,1460,15138,0.414,10.4,Bronze,1.0,1,53,1,0,0.521,0.432,2023-03-19,16,Fall,1,7,1,93.3,0.052,2,122,Search,Online,1013.2399999999999,730.0,124.08,0.657,4.95,46-60,High,1.1,3,1,2023,-86,2023-06,-3
C09061,New,2023-03-03,40,Male,IT,26696,High School,Single,4,Product_C,1,10.43,0.361,PayPal,1232,5110,0.744,23.2,Bronze,1.6,4,53,1,2,0.443,0.014,2024-07-02,12,Spring,0,81,1,85.7,0.01,5,164,Email,App,787.248,1232.0,31.16,0.508,5.59,31-45,High,1.2,7,3,2024,487,2023-03,16
C09062,Regular,2023-01-08,42,Female,Healthcare,67844,High School,Married,1,Product_E,1,17.6,0.304,Digital Wallet,874,8467,0.301,18.5,Bronze,2.0,16,35,1,1,0.577,0.322,2023-08-08,8,Summer,1,50,1,89.1,0.007,9,96,Referral,Store,608.304,874.0,88.2,0.651,2.74,31-45,Medium,0.9,8,3,2023,212,2023-01,7
C09063,Regular,2023-09-26,48,Male,Manufacturing,56385,High School,Widowed,6,Product_D,1,47.25,0.172,Digital Wallet,1240,27209,0.677,53.1,Gold,3.7,1,30,0,3,0.401,0.214,2023-10-22,11,Winter,0,1,1,44.9,0.006,2,50,Email,Online,1026.72,1240.0,544.18,0.368,16.79,46-60,High,1.4,10,4,2023,26,2023-09,1
C09064,New,2023-07-31,30,Female,Finance,25000,Bachelor,Single,3,Product_A,3,27.99,0.142,PayPal,100,3069,0.071,8.4,Bronze,1.0,3,7,1,3,0.542,0.31,2023-09-29,15,Winter,1,128,1,94.1,0.068,5,50,Search,Online,85.8,33.33,61.38,0.652,0.14,18-30,Low,1.4,9,3,2023,60,2023-07,2
C09065,New,2023-02-22,48,Male,Retail,25000,Bachelor,Married,4,Product_C,3,61.19,0.286,PayPal,515,4936,0.174,32.5,Silver,2.0,1,11,1,1,0.714,0.184,2023-02-18,11,Summer,0,42,0,76.3,0.002,3,240,Search,Online,367.71,171.67,20.57,0.663,0.37,46-60,Medium,0.9,2,1,2023,-4,2023-02,0
C09066,Regular,2023-11-11,36,Female,IT,29932,High School,Married,2,Product_A,3,96.42,0.192,PayPal,2711,15322,0.41,59.3,Gold,4.0,8,18,0,2,0.536,0.328,2023-11-01,13,Fall,0,37,1,35.0,0.041,1,134,Social,Online,2190.4880000000003,903.67,114.34,0.449,8.29,31-45,Premium,1.1,11,4,2023,-10,2023-11,0
C09067,Regular,2023-10-31,28,Female,Other,29466,Bachelor,Single,1,Product_D,1,164.96,0.045,PayPal,2092,14463,0.543,35.3,Silver,4.1,1,40,0,8,0.336,0.313,2024-08-10,13,Fall,0,31,1,72.7,0.055,3,142,Email,Store,1997.86,2092.0,101.85,0.373,8.0,18-30,Premium,1.1,8,3,2024,284,2023-10,10
C09068,Regular,2023-08-25,50,Male,Other,85151,High School,Married,1,Product_D,2,191.56,0.152,PayPal,823,75401,0.303,46.9,Silver,2.7,5,46,1,0,0.589,0.135,2024-02-16,11,Summer,1,6,0,55.2,0.152,14,50,Direct,Online,697.904,411.5,1508.02,0.592,4.99,46-60,Medium,0.9,2,1,2024,175,2023-08,6
C09069,New,2023-01-02,64,Male,Other,76832,PhD,Single,2,Product_E,2,21.35,0.442,PayPal,2584,18774,0.577,41.4,Silver,3.2,6,82,0,2,0.76,0.615,2023-08-20,16,Spring,1,19,0,64.0,0.038,8,154,Search,Store,1441.872,1292.0,121.91,0.568,9.68,60+,Premium,1.2,8,3,2023,230,2023-01,7
C09070,New,2023-09-11,52,Male,Retail,250000,High School,Married,1,Product_E,2,59.72,0.118,PayPal,127,33423,0.611,12.1,Bronze,1.0,8,11,1,3,0.589,0.299,2024-10-01,13,Winter,0,76,1,92.6,0.055,5,91,Email,Online,112.014,63.5,367.29,0.66,0.85,46-60,Low,1.4,10,4,2024,386,2023-09,13
C09071,Regular,2023-09-15,55,Male,Other,98311,High School,Single,3,Product_A,1,23.65,0.062,Digital Wallet,278,11201,0.204,20.3,Bronze,1.4,22,8,1,0,0.369,0.252,2023-04-05,7,Fall,0,59,1,87.8,0.071,4,50,Email,App,260.764,278.0,224.02,0.582,1.13,46-60,Low,1.1,4,2,2023,-163,2023-09,-5
C09072,New,2023-04-16,34,Female,Manufacturing,68996,PhD,Divorced,1,Product_A,3,147.07,0.066,Bank Transfer,384,29653,0.863,22.6,Bronze,1.1,3,24,1,4,0.237,0.059,2024-08-15,13,Fall,1,8,1,86.1,0.067,2,50,Search,Phone,358.65599999999995,128.0,593.06,0.476,6.63,31-45,Low,1.1,8,3,2024,487,2023-04,16
C09073,Regular,2023-11-16,18,Female,Education,41451,Master,Single,2,Product_B,2,98.1,0.011,Bank Transfer,458,8856,0.058,22.3,Bronze,1.5,2,8,0,0,0.222,0.16,2023-04-08,18,Winter,1,22,0,86.3,0.015,2,72,Search,App,452.962,229.0,123.0,0.31,0.37,18-30,Medium,1.4,4,2,2023,-222,2023-11,-7
C09074,VIP,2023-04-16,64,Male,IT,60332,High School,Married,3,Product_A,1,97.12,0.306,Bank Transfer,678,16607,0.262,28.9,Silver,2.5,8,29,0,1,0.256,0.757,2024-08-29,20,Spring,1,31,1,80.3,0.002,1,133,Referral,Store,470.532,678.0,124.86,0.488,1.34,60+,Medium,1.2,8,3,2024,501,2023-04,16
C09075,Regular,2023-12-14,72,Male,Other,25000,Master,Married,5,Product_E,1,50.81,0.42,Digital Wallet,322,4255,0.306,11.0,Bronze,1.1,2,2,0,0,0.357,0.253,2023-12-11,15,Fall,1,80,1,93.1,0.009,1,50,Social,Online,186.76000000000002,322.0,85.1,0.382,1.97,60+,Low,1.1,12,4,2023,-3,2023-12,0
C09076,Regular,2023-02-10,65,Female,Healthcare,25000,Master,Divorced,5,Product_D,1,55.91,0.208,Credit Card,927,13204,0.206,36.1,Silver,3.2,1,14,1,1,0.098,0.195,2023-10-07,12,Summer,0,38,0,71.6,0.031,13,102,Search,Online,734.1840000000001,927.0,129.45,0.48,1.87,60+,Medium,0.9,10,4,2023,239,2023-02,8
C09077,Regular,2023-05-01,36,Female,Finance,79101,High School,Single,4,Product_C,1,72.24,0.294,PayPal,100,3077,0.266,3.0,Bronze,1.0,2,8,0,2,0.489,0.133,2023-03-10,9,Fall,1,80,1,95.8,0.03,0,190,Email,Online,70.6,100.0,16.19,0.382,0.14,31-45,Low,1.1,3,1,2023,-52,2023-05,-2
C09078,Regular,2023-03-07,24,Male,Manufacturing,32632,High School,Divorced,2,Product_C,2,57.46,0.211,Credit Card,4385,11497,0.197,50.5,Gold,4.3,1,31,1,1,0.533,0.096,2024-08-03,10,Spring,1,6,0,49.1,0.038,0,64,Email,Store,3459.7650000000003,2192.5,179.64,0.572,13.5,18-30,Premium,1.2,8,3,2024,515,2023-03,17
C09079,Regular,2023-11-15,26,Female,Manufacturing,76223,Bachelor,Single,3,Product_C,2,161.13,0.514,PayPal,155,6426,0.689,12.1,Bronze,1.4,8,25,0,1,0.067,0.039,2024-06-27,11,Summer,1,28,1,92.6,0.063,11,81,Social,Store,75.33,77.5,79.33,0.218,1.32,18-30,Low,0.9,6,2,2024,225,2023-11,7
C09080,Regular,2023-06-05,18,Female,Education,68058,High School,Married,3,Product_E,1,134.88,0.359,Bank Transfer,618,33157,0.745,26.8,Silver,1.3,2,8,0,0,0.025,0.074,2024-05-01,14,Summer,0,64,1,82.4,0.005,1,101,Search,Online,396.13800000000003,618.0,328.29,0.225,4.56,18-30,Medium,0.9,5,2,2024,331,2023-06,11
C09081,Regular,2023-01-17,40,Male,Retail,38640,Bachelor,Married,2,Product_C,2,87.45,0.155,PayPal,153,24442,0.053,46.1,Silver,2.2,3,1,1,0,0.593,0.154,2024-03-13,9,Summer,1,4,0,56.4,0.081,11,80,Search,Store,129.285,76.5,305.52,0.624,0.1,31-45,Low,0.9,3,1,2024,421,2023-01,14
C09082,New,2023-03-27,66,Female,Healthcare,120012,Bachelor,Married,4,Product_B,2,29.07,0.099,PayPal,944,9649,0.267,12.7,Bronze,1.9,3,4,0,0,0.299,0.098,2023-08-03,15,Fall,0,24,1,92.3,0.011,11,105,Email,Phone,850.544,472.0,91.9,0.317,2.4,60+,High,1.1,8,3,2023,129,2023-03,5
C09083,Regular,2023-12-13,39,Male,Manufacturing,25000,Bachelor,Single,3,Product_C,1,39.26,0.226,Digital Wallet,262,1960,0.182,7.1,Bronze,1.0,4,20,0,0,0.608,0.08,2023-12-22,17,Fall,0,11,1,94.6,0.043,3,50,Social,Store,202.788,262.0,39.2,0.395,0.95,31-45,Low,1.1,12,4,2023,9,2023-12,0
C09084,Regular,2023-08-30,46,Male,Retail,25000,Master,Married,1,Product_C,2,22.14,0.238,Credit Card,1264,4496,0.642,12.0,Bronze,1.0,19,30,0,0,0.184,0.006,2023-03-20,18,Winter,0,16,1,92.7,0.005,8,119,Direct,App,963.168,632.0,37.78,0.241,6.82,46-60,High,1.4,3,1,2023,-163,2023-08,-5
C09085,New,2023-07-07,62,Male,IT,27020,High School,Widowed,5,Product_A,2,23.4,0.192,PayPal,185,3452,0.288,9.5,Bronze,1.0,4,31,1,1,0.112,0.28,2024-10-29,16,Fall,0,180,1,93.7,0.01,10,58,Social,Store,149.48000000000002,92.5,59.52,0.501,0.92,60+,Low,1.1,10,4,2024,480,2023-07,15
C09086,Regular,2023-10-29,35,Female,Healthcare,112794,Bachelor,Married,3,Product_D,5,119.11,0.198,Credit Card,2085,67034,0.548,33.9,Silver,2.8,2,34,0,0,0.15,0.072,2023-11-06,16,Fall,0,18,1,74.6,0.115,3,50,Social,App,1672.17,417.0,1340.68,0.248,22.85,31-45,Premium,1.1,11,4,2023,8,2023-10,1
C09087,New,2023-05-29,72,Female,Manufacturing,27994,Bachelor,Married,1,Product_C,3,21.75,0.06,PayPal,100,3187,0.35,11.5,Bronze,1.0,1,33,1,0,0.045,0.06,2024-05-31,15,Spring,0,38,1,92.9,0.07,11,115,Social,Store,94.0,33.33,27.71,0.413,0.3,60+,Low,1.2,5,2,2024,368,2023-05,12
C09088,Regular,2023-04-03,71,Female,Retail,43012,Master,Married,2,Product_C,2,53.24,0.205,Bank Transfer,672,15365,0.063,48.0,Silver,2.7,2,11,1,0,0.447,0.001,2023-11-04,13,Fall,0,22,1,53.4,0.016,3,50,Direct,Store,534.24,336.0,307.3,0.528,0.85,60+,Medium,1.1,11,4,2023,215,2023-04,7
C09089,VIP,2023-07-03,40,Female,Education,33030,Bachelor,Single,2,Product_B,3,10.0,0.18,PayPal,1366,14623,0.04,22.5,Bronze,1.8,6,99,0,0,0.102,0.201,2024-03-19,16,Spring,1,17,0,86.2,0.046,4,189,Search,Phone,1120.1200000000001,455.33,77.37,0.237,0.29,31-45,High,1.2,3,1,2024,260,2023-07,8
C09090,Regular,2023-01-22,33,Male,Other,95708,Master,Single,1,Product_E,1,26.22,0.134,Credit Card,106,12501,0.539,13.3,Bronze,1.0,6,0,1,1,0.82,0.014,2024-11-10,9,Summer,1,58,1,92.0,0.07,0,226,Referral,Store,91.79599999999999,106.0,55.31,0.65,0.25,31-45,Low,0.9,11,4,2024,658,2023-01,22
C09091,VIP,2023-02-03,52,Male,Education,83572,High School,Married,2,Product_E,2,15.14,0.179,Credit Card,4474,30891,0.176,32.4,Silver,4.0,6,13,1,3,0.686,0.302,2024-07-06,16,Winter,0,31,1,76.3,0.03,1,168,Search,Online,3673.154,2237.0,183.88,0.689,4.69,46-60,Premium,1.4,7,3,2024,519,2023-02,17
C09092,Regular,2023-07-26,36,Male,Education,42072,Master,Widowed,3,Product_D,1,38.34,0.148,PayPal,1471,5279,0.234,17.6,Bronze,2.2,12,16,1,1,0.327,0.368,2023-11-17,18,Fall,0,74,1,89.7,0.124,1,50,Search,Online,1253.292,1471.0,105.58,0.6,6.88,31-45,High,1.1,11,4,2023,114,2023-07,4
C09093,New,2023-07-11,24,Male,Retail,26430,Master,Single,4,Product_E,4,44.9,0.131,PayPal,204,13193,0.632,30.0,Silver,1.0,7,51,1,1,0.587,0.1,2023-07-24,9,Summer,1,13,1,79.1,0.011,1,50,Social,Store,177.276,51.0,263.86,0.578,2.58,18-30,Low,0.9,7,3,2023,13,2023-07,0
C09094,Regular,2023-08-18,61,Female,Other,25000,Master,Married,1,Product_E,2,71.89,0.381,Bank Transfer,917,5556,0.33,22.5,Bronze,1.4,1,59,1,2,0.041,0.267,2024-02-29,16,Fall,1,87,1,86.2,0.024,7,137,Social,App,567.623,458.5,40.55,0.46,2.21,60+,Medium,1.1,2,1,2024,195,2023-08,6
C09095,Regular,2023-07-06,60,Non-binary,Retail,25000,Master,Single,3,Product_A,1,82.44,0.237,PayPal,3101,16324,0.282,35.3,Silver,3.4,3,40,0,4,0.716,0.341,2024-02-16,11,Fall,1,13,1,72.7,0.119,1,98,Search,Online,2366.063,3101.0,166.57,0.495,8.92,46-60,Premium,1.1,2,1,2024,225,2023-07,7
C09096,Regular,2023-07-06,44,Female,Retail,25000,Master,Married,1,Product_C,2,39.6,0.093,Credit Card,331,5338,0.939,12.9,Bronze,1.0,1,36,1,1,0.225,0.058,2023-09-15,14,Summer,0,1,1,92.2,0.055,13,50,Referral,Online,300.217,165.5,106.76,0.465,6.22,31-45,Low,0.9,9,3,2023,71,2023-07,2
C09097,Regular,2023-06-13,23,Male,Manufacturing,132059,High School,Single,2,Product_A,4,185.85,0.207,PayPal,897,125429,0.334,50.5,Gold,3.0,11,57,1,1,0.904,0.014,2024-10-01,10,Spring,1,5,1,49.2,0.044,0,211,Email,App,711.321,224.25,594.45,0.644,1.42,18-30,Medium,1.2,10,4,2024,476,2023-06,16
C09098,Regular,2023-09-01,23,Male,Education,130830,Bachelor,Married,5,Product_B,1,19.15,0.053,Credit Card,2903,90036,0.481,40.8,Silver,3.1,5,22,1,1,0.126,0.061,2024-06-11,15,Summer,0,75,0,64.9,0.123,4,50,Social,Store,2749.141,2903.0,1800.72,0.444,27.93,18-30,Premium,0.9,6,2,2024,284,2023-09,9
C09099,Regular,2023-06-04,43,Female,Finance,53219,Bachelor,Married,4,Product_A,2,30.09,0.337,PayPal,1902,20254,0.548,40.5,Silver,3.6,3,16,0,1,0.316,0.264,2024-04-09,7,Fall,0,39,1,65.3,0.017,9,141,Search,Online,1261.026,951.0,143.65,0.365,7.39,31-45,High,1.1,4,2,2024,310,2023-06,10
C09100,Regular,2023-09-24,34,Male,Retail,25000,Master,Divorced,2,Product_B,1,175.59,0.269,PayPal,1128,2301,0.199,14.1,Bronze,1.6,8,18,0,0,0.763,0.042,2024-11-18,13,Summer,1,43,1,91.6,0.042,3,128,Search,Online,824.568,1128.0,17.98,0.432,1.75,31-45,High,0.9,11,4,2024,421,2023-09,14
C09101,Regular,2023-07-13,36,Male,Finance,103670,Bachelor,Divorced,3,Product_A,1,111.44,0.069,Bank Transfer,8506,39529,0.269,44.8,Silver,5.0,10,42,1,1,0.617,0.067,2024-07-14,14,Winter,0,28,1,58.6,0.024,2,84,Social,Store,7919.086,8506.0,470.58,0.582,27.24,31-45,Premium,1.4,7,3,2024,367,2023-07,12
C09102,Regular,2023-04-19,57,Female,Manufacturing,153858,Bachelor,Single,1,Product_C,1,21.64,0.254,Credit Card,488,43662,0.421,21.7,Bronze,1.3,5,26,0,3,0.614,0.146,2023-07-04,14,Spring,0,33,1,86.9,0.149,3,162,Email,App,364.048,488.0,269.52,0.414,1.27,46-60,Medium,1.2,7,3,2023,76,2023-04,3
C09103,New,2023-11-21,52,Male,Manufacturing,30045,Master,Divorced,1,Product_C,3,55.99,0.289,PayPal,3090,14953,0.046,42.1,Silver,4.2,18,19,0,2,0.441,0.002,2023-01-20,14,Spring,0,59,0,62.9,0.036,2,242,Referral,Store,2196.9900000000002,1030.0,61.79,0.322,0.59,46-60,Premium,1.2,1,1,2023,-305,2023-11,-10
C09104,VIP,2023-03-18,62,Female,Retail,40635,Bachelor,Married,3,Product_A,1,64.63,0.439,Credit Card,7106,40669,0.408,56.5,Gold,5.0,22,10,0,0,0.212,0.055,2024-10-04,15,Winter,0,5,1,39.4,0.209,12,170,Social,Store,3986.4659999999994,7106.0,239.23,0.275,17.05,60+,Premium,1.4,10,4,2024,566,2023-03,19
C09105,Regular,2023-10-12,27,Female,Healthcare,138794,Master,Single,1,Product_D,3,15.6,0.182,Credit Card,1029,45966,0.109,28.7,Silver,1.0,2,47,1,0,0.129,0.186,2024-12-21,16,Fall,0,36,1,80.5,0.021,11,189,Email,Online,841.7220000000001,343.0,243.21,0.469,0.59,18-30,High,1.1,12,4,2024,436,2023-10,14
C09106,New,2023-02-06,36,Female,Manufacturing,25000,Bachelor,Married,1,Product_A,4,94.78,0.164,Credit Card,4534,15692,0.549,51.6,Gold,5.0,7,16,1,1,0.417,0.246,2024-06-12,11,Fall,0,15,1,47.4,0.05,1,57,Referral,Store,3790.424,1133.5,275.3,0.59,43.67,31-45,Premium,1.1,6,2,2024,492,2023-02,16
C09107,New,2023-01-06,53,Male,IT,119980,Bachelor,Married,6,Product_A,1,135.5,0.568,PayPal,338,16402,0.291,9.0,Bronze,1.4,1,39,0,0,0.343,0.12,2023-07-11,11,Fall,0,48,1,93.9,0.021,3,50,Search,Online,146.01600000000002,338.0,328.04,0.318,1.97,46-60,Low,1.1,7,3,2023,186,2023-01,6
C09108,Regular,2023-12-17,48,Male,Education,220006,Bachelor,Divorced,3,Product_B,1,287.01,0.036,PayPal,616,61324,0.367,34.3,Silver,1.9,3,2,1,0,0.207,0.716,2024-08-13,10,Summer,0,43,1,74.0,0.056,0,135,Social,App,593.824,616.0,454.25,0.676,1.67,46-60,Medium,0.9,8,3,2024,240,2023-12,8
C09109,VIP,2023-12-08,64,Female,Manufacturing,99424,High School,Married,2,Product_D,1,88.57,0.202,PayPal,4152,51257,0.195,40.4,Silver,5.0,3,2,1,3,0.248,0.171,2024-05-26,9,Summer,0,21,1,65.4,0.082,2,171,Referral,Online,3313.2960000000003,4152.0,299.75,0.525,4.73,60+,Premium,0.9,5,2,2024,170,2023-12,5
C09110,Regular,2023-09-11,48,Male,Finance,70666,PhD,Married,3,Product_C,1,86.2,0.242,Credit Card,201,12605,0.514,10.0,Bronze,1.7,1,0,0,0,0.364,0.15,2023-08-07,16,Fall,0,171,1,93.5,0.044,3,152,Social,Online,152.358,201.0,82.93,0.354,0.68,46-60,Low,1.1,8,3,2023,-35,2023-09,-1
C09111,New,2023-12-09,69,Female,Manufacturing,48104,Bachelor,Single,1,Product_C,2,87.64,0.177,Digital Wallet,470,5592,0.246,15.0,Bronze,1.0,4,102,0,0,0.383,0.462,2024-11-07,12,Summer,0,104,1,91.2,0.077,11,133,Email,Online,386.81,235.0,42.05,0.398,0.87,60+,Medium,0.9,11,4,2024,334,2023-12,11
C09112,Regular,2023-01-02,50,Female,Retail,39917,Bachelor,Married,2,Product_D,1,79.0,0.143,Bank Transfer,618,3344,0.097,12.7,Bronze,1.0,4,19,0,0,0.188,0.022,2024-04-23,14,Spring,0,11,1,92.3,0.0,9,50,Search,Store,529.626,618.0,66.88,0.253,1.2,46-60,Medium,1.2,4,2,2024,477,2023-01,15
C09113,New,2023-06-24,57,Female,Manufacturing,74753,Bachelor,Divorced,1,Product_C,2,101.84,0.408,Credit Card,2320,54651,0.528,44.3,Silver,3.2,2,21,1,0,0.224,0.222,2023-10-02,14,Winter,0,66,1,59.3,0.007,1,93,Search,Online,1373.4400000000003,1160.0,587.65,0.522,13.17,46-60,Premium,1.4,10,4,2023,100,2023-06,4
C09114,New,2023-07-21,37,Male,Finance,133317,Bachelor,Single,1,Product_B,2,944.06,0.569,PayPal,206,14711,0.551,8.7,Bronze,1.1,5,40,0,0,0.322,0.292,2024-10-15,6,Summer,1,90,1,94.0,0.016,1,87,Search,Phone,88.78600000000002,103.0,169.09,0.362,1.3,31-45,Low,0.9,10,4,2024,452,2023-07,15
C09115,Regular,2023-01-31,42,Female,Finance,250000,High School,Widowed,3,Product_E,3,72.74,0.124,Credit Card,5904,217774,0.746,49.6,Silver,5.0,15,4,1,0,0.278,0.179,2024-06-29,14,Winter,0,1,1,50.7,0.029,0,154,Direct,App,5171.904,1968.0,1414.12,0.535,28.6,31-45,Premium,1.4,6,2,2024,515,2023-01,17
C09116,New,2023-06-22,55,Female,Retail,25000,Bachelor,Married,1,Product_E,5,30.57,0.076,Credit Card,1072,19788,0.12,48.3,Silver,3.7,1,32,1,1,0.511,0.313,2024-09-21,12,Fall,0,15,0,52.8,0.005,0,90,Direct,Phone,990.528,214.4,219.87,0.63,1.43,46-60,High,1.1,9,3,2024,457,2023-06,15
C09117,Regular,2023-06-11,66,Male,Retail,95519,High School,Married,3,Product_E,1,95.69,0.288,Credit Card,121,26273,0.279,26.7,Silver,1.7,3,35,0,0,0.545,0.085,2024-03-20,10,Summer,0,89,1,82.6,0.054,10,93,Email,App,86.152,121.0,282.51,0.37,0.36,60+,Low,0.9,3,1,2024,283,2023-06,9
